guid,media_id,stories_id,collect_date,url,title,index,greater region,sub-region,"local, national or foreign",name,media type,media focus,language,article_url
http://www.tygodnikzamojski.pl/artykul/107693/niebezpieczny-zakret.html,657339,1623655279,2020-06-02 17:25:02.783357,http://www.tygodnikzamojski.pl/,NIEBEZPIECZNY ZAKRĘT,50,Lubelskie,Zamosc,local,Tygodnik Zamojski,Newspaper,General Interest,Polish,http://www.tygodnikzamojski.pl/artykul/107693/niebezpieczny-zakret.html
http://www.tygodnikzamojski.pl/artykul/107696/tajemnicza-smierc.html,657339,1623655273,2020-06-02 17:25:02.712913,http://www.tygodnikzamojski.pl/,TAJEMNICZA ŚMIERĆ,50,Lubelskie,Zamosc,local,Tygodnik Zamojski,Newspaper,General Interest,Polish,http://www.tygodnikzamojski.pl/artykul/107696/tajemnicza-smierc.html
http://www.tygodnikzamojski.pl/artykul/107697/cba-znowu-w-akcji.html,657339,1623655270,2020-06-02 17:25:02.695307,http://www.tygodnikzamojski.pl/,CBA ZNOWU W AKCJI,50,Lubelskie,Zamosc,local,Tygodnik Zamojski,Newspaper,General Interest,Polish,http://www.tygodnikzamojski.pl/artykul/107697/cba-znowu-w-akcji.html
http://www.tygodnikzamojski.pl/artykul/107698/kolekcja-reliktow.html,657339,1623655268,2020-06-02 17:25:02.675028,http://www.tygodnikzamojski.pl/,Kolekcja reliktów,50,Lubelskie,Zamosc,local,Tygodnik Zamojski,Newspaper,General Interest,Polish,http://www.tygodnikzamojski.pl/artykul/107698/kolekcja-reliktow.html
http://www.tygodnikzamojski.pl/artykul/107701/po-ile-truskawki.html,657339,1623655259,2020-06-02 17:25:02.593318,http://www.tygodnikzamojski.pl/,PO ILE TRUSKAWKI?,50,Lubelskie,Zamosc,local,Tygodnik Zamojski,Newspaper,General Interest,Polish,http://www.tygodnikzamojski.pl/artykul/107701/po-ile-truskawki.html
http://www.tygodnikzamojski.pl/artykul/107700/ogorek-polski-ale-z-ukrainy.html,657339,1623655262,2020-06-02 17:25:02.636511,http://www.tygodnikzamojski.pl/,"OGÓREK POLSKI, ALE Z UKRAINY",50,Lubelskie,Zamosc,local,Tygodnik Zamojski,Newspaper,General Interest,Polish,http://www.tygodnikzamojski.pl/artykul/107700/ogorek-polski-ale-z-ukrainy.html
http://supernowosci24.pl/?p=274726,657349,1623527479,2020-06-02 14:25:35.847271,http://supernowosci24.pl/,Przy ul. Krakowskiej powstaną bloki. Mieszkańcy mówią – nie,85,Podkarpackie,Rzeszow,local,Super Nowosci,Newspaper,General Interest,Polish,http://supernowosci24.pl/przy-ul-krakowskiej-powstana-bloki-mieszkancy-mowia-nie/
http://supernowosci24.pl/?p=274737,657349,1623534894,2020-06-02 14:49:09.431871,http://supernowosci24.pl/,Na wakacjach budowa kładek rowerowych na mostach,85,Podkarpackie,Rzeszow,local,Super Nowosci,Newspaper,General Interest,Polish,http://supernowosci24.pl/na-wakacjach-budowa-kladek-rowerowych-na-mostach/
http://supernowosci24.pl/?p=274742,657349,1623534893,2020-06-02 14:49:09.400765,http://supernowosci24.pl/,Maseczki z Podkarpacia zaleją Polskę,85,Podkarpackie,Rzeszow,local,Super Nowosci,Newspaper,General Interest,Polish,http://supernowosci24.pl/maseczki-z-podkarpacia-zaleja-polske/
http://www.sztafeta.pl/?p=295484,657350,1623616323,2020-06-02 16:26:02.829704,http://www.sztafeta.pl/,Stalowa Wola: Rowery miejskie wróciły na ulice,87,Podkarpackie,Stalowa Wola,local,Sztafeta,Newspaper,General Interest,Polish,http://www.sztafeta.pl/stalowa-wola-rowery-miejskie-wrocily-na-ulice/
http://www.sztafeta.pl/?p=295526,657350,1623616321,2020-06-02 16:26:02.737422,http://www.sztafeta.pl/,Stalowa Wola. Park linowy otwarty,87,Podkarpackie,Stalowa Wola,local,Sztafeta,Newspaper,General Interest,Polish,http://www.sztafeta.pl/stalowa-wola-park-linowy-otwarty/
http://www.sztafeta.pl/?p=295537,657350,1623616320,2020-06-02 16:26:02.682941,http://www.sztafeta.pl/,"W czwartek: Tomasz Szarowski, Tomasz Wietecha i Mateusz Kantor",87,Podkarpackie,Stalowa Wola,local,Sztafeta,Newspaper,General Interest,Polish,http://www.sztafeta.pl/w-czwartek-tomasz-szarowski-tomasz-wietecha-i-mateusz-kantor/
http://www.sztafeta.pl/?p=295546,657350,1623616317,2020-06-02 16:26:02.568816,http://www.sztafeta.pl/,Stalowa Wola zorganizuje pierwsze na Podkarpaciu zawody lekkoatletyczne,87,Podkarpackie,Stalowa Wola,local,Sztafeta,Newspaper,General Interest,Polish,http://www.sztafeta.pl/stalowa-wola-zorganizuje-pierwsze-na-podkarpaciu-zawody-lekkoatletyczne/
https://www.euractiv.pl/?post_type=news&p=95082,41968,1623429057,2020-06-02 12:25:10.210113,https://www.euractiv.pl/,Kiedy Polska otworzy granice?,12,European Union - Internet ,European Union,local,Euractiv,Internet,General Interest,Polish,https://www.euractiv.pl/section/polityka-wewnetrzna-ue/news/kiedy-polska-otworzy-granice-turystyka-wakacje-grecja-hiszpania-wlochy-cypr-chorwacja-bulgaria/
"http://www.sport.pl/tenis/7,64987,25620210,iga-swiatek-pokrzywdzona-na-australian-open-nie-rozumiem-decyzji.html",38758,1500796561,2020-01-21 10:56:15.645100,http://www.sport.pl/,"Iga &#x15a;wi&#x105;tek pokrzywdzona na Australian Open? ""Nie rozumiem decyzji organizatorów""",12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/tenis/7,64987,25620210,iga-swiatek-pokrzywdzona-na-australian-open-nie-rozumiem-decyzji.html"
"http://www.sport.pl/tenis/7,64987,25620210,iga-swiatek-pokrzywdzona-na-australian-open-nie-rozumiem-decyzji.html",258060,1500796490,2020-01-21 10:56:14.311747,http://www.sport.pl/,"Iga &#x15a;wi&#x105;tek pokrzywdzona na Australian Open? ""Nie rozumiem decyzji organizatorów""",12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/tenis/7,64987,25620210,iga-swiatek-pokrzywdzona-na-australian-open-nie-rozumiem-decyzji.html"
"http://www.sport.pl/pilka/7,64946,25620509,lukas-podolski-porozumial-sie-ze-swoim-bylym-klubem-to-byl.html",38758,1500822911,2020-01-21 11:26:40.917130,http://www.sport.pl/,"Lukas Podolski porozumia&#x142; si&#x119; ze swoim by&#x142;ym klubem. ""To by&#x142;, jest i b&#x119;dzie mój klub""",12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/pilka/7,64946,25620509,lukas-podolski-porozumial-sie-ze-swoim-bylym-klubem-to-byl.html"
"http://www.sport.pl/pilka/7,65083,25620707,krzysztof-piatek-otrzymal-ultimatum-od-wladz-milanu-ma-czas.html",258060,1500846549,2020-01-21 11:56:08.452601,http://www.sport.pl/,"Krzysztof Pi&#x105;tek otrzyma&#x142; ultimatum od w&#x142;adz Milanu. ""Ma czas do ko&#x144;ca tygodnia""",12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/pilka/7,65083,25620707,krzysztof-piatek-otrzymal-ultimatum-od-wladz-milanu-ma-czas.html"
"http://www.sport.pl/skoki/7,65074,25620705,dyrektor-pucharu-swiata-w-skokach-zdradzil-powody-swojego-odejscia.html",38758,1500846632,2020-01-21 11:56:10.107868,http://www.sport.pl/,Ostatnie miesi&#x105;ce Waltera Hofera w P&#x15a; w skokach. Austriak zdradzi&#x142; powody odej&#x15b;cia,12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/skoki/7,65074,25620705,dyrektor-pucharu-swiata-w-skokach-zdradzil-powody-swojego-odejscia.html"
"http://www.sport.pl/skoki/7,65074,25620705,dyrektor-pucharu-swiata-w-skokach-zdradzil-powody-swojego-odejscia.html",258060,1500846546,2020-01-21 11:56:08.407364,http://www.sport.pl/,Ostatnie miesi&#x105;ce Waltera Hofera w P&#x15a; w skokach. Austriak zdradzi&#x142; powody odej&#x15b;cia,12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/skoki/7,65074,25620705,dyrektor-pucharu-swiata-w-skokach-zdradzil-powody-swojego-odejscia.html"
"http://www.sport.pl/pilka/7,65083,25620704,juventus-i-barcelona-szykuja-zaskakujaca-wymiane-pilkarzy.html",38758,1500872884,2020-01-21 12:27:23.132840,http://www.sport.pl/,Juventus i Barcelona szykuj&#x105; zaskakuj&#x105;c&#x105; wymian&#x119; pi&#x142;karzy,12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/pilka/7,65083,25620704,juventus-i-barcelona-szykuja-zaskakujaca-wymiane-pilkarzy.html"
"http://www.sport.pl/pilka/7,64946,25620714,gwiazda-realu-odejdzie-do-premier-league-spotkanie-prezesow.html",38758,1500872881,2020-01-21 12:27:23.074431,http://www.sport.pl/,Gwiazda Realu Madryt odejdzie do Premier League? Spotkanie prezesów,12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/pilka/7,64946,25620714,gwiazda-realu-odejdzie-do-premier-league-spotkanie-prezesow.html"
"http://www.sport.pl/tenis/7,64987,25620789,komiczna-sytuacja-na-australian-open-kyrgios-rzucal-fantami.html",258060,1500872762,2020-01-21 12:27:20.292701,http://www.sport.pl/,Komiczna sytuacja na Australian Open. Kyrgios rzuca&#x142; fantami. Mina kibica bezcenna [WIDEO],12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/tenis/7,64987,25620789,komiczna-sytuacja-na-australian-open-kyrgios-rzucal-fantami.html"
"http://www.sport.pl/pilka/7,65081,25620825,reprezentant-hiszpanii-wybral-rb-lipsk-zamiast-barcelony.html",258060,1500897323,2020-01-21 12:56:11.680368,http://www.sport.pl/,Reprezentant Hiszpanii wybra&#x142; RB Lipsk. Chcia&#x142;y go Barcelona i Atletico Madryt,12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/pilka/7,65081,25620825,reprezentant-hiszpanii-wybral-rb-lipsk-zamiast-barcelony.html"
"http://www.sport.pl/pilka/7,65081,25620825,reprezentant-hiszpanii-wybral-rb-lipsk-zamiast-barcelony.html",38758,1500897405,2020-01-21 12:56:13.579467,http://www.sport.pl/,Reprezentant Hiszpanii wybra&#x142; RB Lipsk. Chcia&#x142;y go Barcelona i Atletico Madryt,12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/pilka/7,65081,25620825,reprezentant-hiszpanii-wybral-rb-lipsk-zamiast-barcelony.html"
"http://www.sport.pl/pilka/7,64946,25620864,gwiazda-psg-wymusza-transfer-chce-odejsc-do-hiszpanii.html",38758,1500971320,2020-01-21 14:26:18.364758,http://www.sport.pl/,Gwiazda PSG wymusza transfer. Pi&#x142;karz odmówi&#x142; gry w najbli&#x17c;szym meczu,12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/pilka/7,64946,25620864,gwiazda-psg-wymusza-transfer-chce-odejsc-do-hiszpanii.html"
"http://www.sport.pl/pilka/7,64946,25620962,la-galaxy-znalazlo-nastepce-zlatana.html",38758,1500971317,2020-01-21 14:26:18.318633,http://www.sport.pl/,LA Galaxy znalaz&#x142;o nast&#x119;pc&#x119; Zlatana Ibrahimovicia. To by&#x142;y napastnik Realu Madryt i Manchesteru United,12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/pilka/7,64946,25620962,la-galaxy-znalazlo-nastepce-zlatana.html"
"http://www.sport.pl/inne/7,64998,25619685,po-dramacie-na-nandze-revol-dochodzila-do-siebie-dlugimi-miesiacami.html",258060,1501039391,2020-01-21 15:55:44.055584,http://www.sport.pl/,Po dramacie na Nandze Revol dochodzi&#x142;a do siebie d&#x142;ugimi miesi&#x105;cami. Obwinia&#x142;a siebie i Mackiewicza,12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/inne/7,64998,25619685,po-dramacie-na-nandze-revol-dochodzila-do-siebie-dlugimi-miesiacami.html"
"http://www.sport.pl/pilka/7,65083,25621043,co-zrobil-immobile-kuriozalne-pudlo-w-pucharze-wloch-wideo.html",258060,1501039388,2020-01-21 15:55:44.005248,http://www.sport.pl/,Co zrobi&#x142; Immobile?! Kuriozalne pud&#x142;o z rzutu karnego w Pucharze W&#x142;och [WIDEO],12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/pilka/7,65083,25621043,co-zrobil-immobile-kuriozalne-pudlo-w-pucharze-wloch-wideo.html"
"http://www.sport.pl/pilka/7,65080,25621146,niesamowita-koncowka-meczu-w-liverpoolu-w-93-minucie-przegrywali.html",258060,1501095904,2020-01-21 17:25:11.563841,http://www.sport.pl/,Niesamowita ko&#x144;cówka meczu w Liverpoolu! W 93. minucie przegrywali 0:2 i doprowadzili do remisu,12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/pilka/7,65080,25621146,niesamowita-koncowka-meczu-w-liverpoolu-w-93-minucie-przegrywali.html"
"http://www.sport.pl/pilka/7,65083,25621068,napoli-awansowalo-do-polfinalu-pucharu-wloch-wygrana-z-lazio.html",258060,1501095900,2020-01-21 17:25:11.442572,http://www.sport.pl/,Napoli awansowa&#x142;o do pó&#x142;fina&#x142;u Pucharu W&#x142;och! Wygrana z Lazio po szalonym meczu,12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/pilka/7,65083,25621068,napoli-awansowalo-do-polfinalu-pucharu-wloch-wygrana-z-lazio.html"
"http://www.sport.pl/pilka/7,65080,25621165,niesamowite-derby-londynu-arsenal-gral-ponad-godzine-w-10.html",258060,1501095897,2020-01-21 17:25:11.351991,http://www.sport.pl/,Niesamowite derby Londynu! Arsenal gra&#x142; ponad godzin&#x119; w 10. Wystarczy&#x142;y dwa strza&#x142;y,12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/pilka/7,65080,25621165,niesamowite-derby-londynu-arsenal-gral-ponad-godzine-w-10.html"
"http://www.sport.pl/pilka/7,65080,25621146,niesamowita-koncowka-meczu-w-liverpoolu-w-93-minucie-przegrywali.html",38758,1501095894,2020-01-21 17:25:11.330445,http://www.sport.pl/,Niesamowita ko&#x144;cówka meczu w Liverpoolu! W 93. minucie przegrywali 0:2 i doprowadzili do remisu,12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/pilka/7,65080,25621146,niesamowita-koncowka-meczu-w-liverpoolu-w-93-minucie-przegrywali.html"
"http://www.sport.pl/pilka/7,64946,25621142,peszko-zona-mowi-mi-jak-ty-czegos-nie-odje-raz-na-pol.html",38758,1501095892,2020-01-21 17:25:11.233978,http://www.sport.pl/,"Peszko: &#x17b;ona mówi mi: ""jak ty czego&#x15b; nie odje... raz na pó&#x142; roku, to nie jeste&#x15b; sob&#x105;""",12,Poland,Poland,national,Sport,Internet,Sport,Polish,"http://www.sport.pl/pilka/7,64946,25621142,peszko-zona-mowi-mi-jak-ty-czegos-nie-odje-raz-na-pol.html"
574530 at http://www.pap.pl,42126,1500823548,2020-01-21 11:26:55.978661,http://www.pap.pl/,Risen Energy ogłasza podłączenie do sieci pierwszej wielkoskalowej naziemnej elektrowni z systemem śledzącym w Kazachstanie,29,Poland,Poland,national,Polska Agencja Prasowa,Press Agency,General Interest,Polish,http://www.pap.pl/centrum-prasowe/574530%2Crisen-energy-oglasza-podlaczenie-do-sieci-pierwszej-wielkoskalowej-naziemnej
574453 at http://www.pap.pl,119492,1500823605,2020-01-21 11:26:57.144155,http://www.pap.pl/,Już 22.01.2020 roku premiera Ekoprzewodnika dla deweloperów i spotkanie z jego twórcami,29,Poland,Poland,national,Polska Agencja Prasowa,Press Agency,General Interest,Polish,http://www.pap.pl/centrum-prasowe/574453%2Cjuz-22012020-roku-premiera-ekoprzewodnika-dla-deweloperow-i-spotkanie-z-jego
574530 at http://www.pap.pl,119492,1500823597,2020-01-21 11:26:57.017204,http://www.pap.pl/,Risen Energy ogłasza podłączenie do sieci pierwszej wielkoskalowej naziemnej elektrowni z systemem śledzącym w Kazachstanie,29,Poland,Poland,national,Polska Agencja Prasowa,Press Agency,General Interest,Polish,http://www.pap.pl/centrum-prasowe/574530%2Crisen-energy-oglasza-podlaczenie-do-sieci-pierwszej-wielkoskalowej-naziemnej
574453 at http://www.pap.pl,42126,1500823559,2020-01-21 11:26:56.089192,http://www.pap.pl/,Już 22.01.2020 roku premiera Ekoprzewodnika dla deweloperów i spotkanie z jego twórcami,29,Poland,Poland,national,Polska Agencja Prasowa,Press Agency,General Interest,Polish,http://www.pap.pl/centrum-prasowe/574453%2Cjuz-22012020-roku-premiera-ekoprzewodnika-dla-deweloperow-i-spotkanie-z-jego
574549 at http://www.pap.pl,42126,1500823545,2020-01-21 11:26:55.879936,http://www.pap.pl/,"Andersen Global poszerza swój zasięg na Bliskim Wschodzie, debiutując w Palestynie",29,Poland,Poland,national,Polska Agencja Prasowa,Press Agency,General Interest,Polish,http://www.pap.pl/centrum-prasowe/574549%2Candersen-global-poszerza-swoj-zasieg-na-bliskim-wschodzie-debiutujac-w
574612 at http://www.pap.pl,42126,1500898056,2020-01-21 12:56:29.693020,http://www.pap.pl/,Sposób astronomów z UW na szukanie czarnych dziur,29,Poland,Poland,national,Polska Agencja Prasowa,Press Agency,General Interest,Polish,http://www.pap.pl/node/574612
http://www.tygodnikzamojski.pl/artykul/104339/nie-chca-byc-radnymi.html,657339,1501096522,2020-01-21 17:25:26.171599,http://www.tygodnikzamojski.pl/,NIE CHCĄ BYĆ RADNYMI,50,Lubelskie,Zamosc,local,Tygodnik Zamojski,Newspaper,General Interest,Polish,http://www.tygodnikzamojski.pl/artykul/104339/nie-chca-byc-radnymi.html
http://www.tygodnikzamojski.pl/artykul/104342/moja-milosc.html,657339,1501096506,2020-01-21 17:25:25.997357,http://www.tygodnikzamojski.pl/,MOJA MIŁOŚĆ	,50,Lubelskie,Zamosc,local,Tygodnik Zamojski,Newspaper,General Interest,Polish,http://www.tygodnikzamojski.pl/artykul/104342/moja-milosc.html
http://www.tygodnikzamojski.pl/artykul/104341/bdquopoznajmy-sierdquo.html,657339,1501096510,2020-01-21 17:25:26.047665,http://www.tygodnikzamojski.pl/,„POZNAJMY SIĘ” ,50,Lubelskie,Zamosc,local,Tygodnik Zamojski,Newspaper,General Interest,Polish,http://www.tygodnikzamojski.pl/artykul/104341/bdquopoznajmy-sierdquo.html
http://www.tygodnikzamojski.pl/artykul/104345/mala-miss-i-maly-mister.html,657339,1501096498,2020-01-21 17:25:25.924355,http://www.tygodnikzamojski.pl/,MAŁA MISS I MAŁY MISTER ,50,Lubelskie,Zamosc,local,Tygodnik Zamojski,Newspaper,General Interest,Polish,http://www.tygodnikzamojski.pl/artykul/104345/mala-miss-i-maly-mister.html
http://www.tygodnikzamojski.pl/artykul/104346/czas-studniowek.html,657339,1501096494,2020-01-21 17:25:25.886869,http://www.tygodnikzamojski.pl/,CZAS STUDNIÓWEK,50,Lubelskie,Zamosc,local,Tygodnik Zamojski,Newspaper,General Interest,Polish,http://www.tygodnikzamojski.pl/artykul/104346/czas-studniowek.html
http://www.tygodnikzamojski.pl/artykul/104352/500-dla-niesamodzielnych.html,657339,1501096470,2020-01-21 17:25:25.599453,http://www.tygodnikzamojski.pl/,500 DLA NIESAMODZIELNYCH  ,50,Lubelskie,Zamosc,local,Tygodnik Zamojski,Newspaper,General Interest,Polish,http://www.tygodnikzamojski.pl/artykul/104352/500-dla-niesamodzielnych.html
http://www.tygodnikzamojski.pl/artykul/104354/smieci-ndash-cala-prawda.html,657339,1501096456,2020-01-21 17:25:25.500776,http://www.tygodnikzamojski.pl/,ŚMIECI – CAŁA PRAWDA ,50,Lubelskie,Zamosc,local,Tygodnik Zamojski,Newspaper,General Interest,Polish,http://www.tygodnikzamojski.pl/artykul/104354/smieci-ndash-cala-prawda.html
http://www.tygodnikzamojski.pl/artykul/104356/jeden-porod-dziennie.html,657339,1501096445,2020-01-21 17:25:25.399264,http://www.tygodnikzamojski.pl/,JEDEN PORÓD DZIENNIE,50,Lubelskie,Zamosc,local,Tygodnik Zamojski,Newspaper,General Interest,Polish,http://www.tygodnikzamojski.pl/artykul/104356/jeden-porod-dziennie.html
http://www.tygodnikzamojski.pl/artykul/104357/ultrasonografia-czyli-usg.html,657339,1501096442,2020-01-21 17:25:25.324259,http://www.tygodnikzamojski.pl/,"ULTRASONOGRAFIA, CZYLI USG ",50,Lubelskie,Zamosc,local,Tygodnik Zamojski,Newspaper,General Interest,Polish,http://www.tygodnikzamojski.pl/artykul/104357/ultrasonografia-czyli-usg.html
http://www.tygodnikzamojski.pl/artykul/104361/pewna-wygrana.html,657339,1501096420,2020-01-21 17:25:25.120180,http://www.tygodnikzamojski.pl/,PEWNA WYGRANA,50,Lubelskie,Zamosc,local,Tygodnik Zamojski,Newspaper,General Interest,Polish,http://www.tygodnikzamojski.pl/artykul/104361/pewna-wygrana.html
http://supernowosci24.pl/?p=269507,657349,1500831425,2020-01-21 11:51:09.316832,http://supernowosci24.pl/,Powstanie nowy park na osiedlu Kotuli,85,Podkarpackie,Rzeszow,local,Super Nowosci,Newspaper,General Interest,Polish,http://supernowosci24.pl/powstanie-nowy-park-na-osiedlu-kotuli/
http://supernowosci24.pl/?p=269491,657349,1500928829,2020-01-21 13:51:23.874722,http://supernowosci24.pl/,Choinek nie można wrzucać do pergoli,85,Podkarpackie,Rzeszow,local,Super Nowosci,Newspaper,General Interest,Polish,http://supernowosci24.pl/choinek-nie-mozna-wrzucac-do-pergoli/
http://supernowosci24.pl/?p=269539,657349,1501085889,2020-01-21 17:21:31.003218,http://supernowosci24.pl/,Akcja CBŚP przed rzeszowskim dworcem. Świadkowie słyszeli huk wystrzałów,85,Podkarpackie,Rzeszow,local,Super Nowosci,Newspaper,General Interest,Polish,http://supernowosci24.pl/akcja-cbsp-przed-rzeszowskim-dworcem-swiadkowie-slyszeli-huk-wystrzalow/
http://supernowosci24.pl/?p=269542,657349,1501085886,2020-01-21 17:21:30.957506,http://supernowosci24.pl/,Księża chodzący po kolędzie zostali ostrzelani,85,Podkarpackie,Rzeszow,local,Super Nowosci,Newspaper,General Interest,Polish,http://supernowosci24.pl/ksieza-chodzacy-po-koledzie-zostali-ostrzelani/
